filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
0335.png,0.5655059814453125,32.39187870048057,29.92403439741345,0.9443850596190119,0.9099954100863646
0342.png,0.4365692138671875,32.98594373179896,29.42327784854708,0.9353050172209003,0.8728081443145395
0384.png,0.2548065185546875,30.594975622195637,24.660885800345586,0.9274358257668469,0.7306523200835763
0396.png,0.3769989013671875,33.91933322484295,29.68388909812328,0.9662112389593293,0.9162963861114141
0413.png,0.465576171875,34.75126064081428,31.43301943005152,0.9620496306408265,0.921760491982302
0438.png,0.3482666015625,35.42511551087286,30.849126599347684,0.9680317051322973,0.9130833354527368
0465.png,0.294281005859375,34.031705170016856,28.729949682859925,0.9692332416821502,0.9075145978763949
0478.png,0.446746826171875,33.185724693984774,29.68890235664501,0.9571064797247182,0.9113656187760073
0501.png,0.2098236083984375,34.76048720686401,28.050777484009103,0.9600144175264543,0.8453801002478356
0533.png,0.58087158203125,32.70697700890646,30.410366625815474,0.9431653355327829,0.9150012085372162
0579.png,0.4391632080078125,30.853358316942014,27.288677705129196,0.9382581161535865,0.8740511293725742
0588.png,0.1890869140625,39.39887633278464,32.16556854878894,0.9876818268633444,0.9391404430336727
0614.png,0.506988525390625,31.223990756835434,28.277727474702502,0.9039639204234161,0.8221825470195618
0616.png,0.383697509765625,29.641647236564932,25.65349816650383,0.9155568016604142,0.7986547860508433
0622.png,0.370361328125,32.73196436572121,28.427045727621078,0.9368464832575154,0.8423782363611284
0634.png,0.3220672607421875,34.127098835708374,29.231502306303806,0.9499704886673787,0.8588620288057234
0636.png,0.8029327392578125,30.41950886299476,29.477173559066955,0.9056053775523056,0.8909689379836059
0639.png,0.4283447265625,34.07896359386997,30.42526704716577,0.9478077949673015,0.8916430125713167
0663.png,0.3865509033203125,35.41736328721746,31.289636682367114,0.9703406032265499,0.928385495890031
0675.png,0.1772308349609375,36.644213832326535,29.202926122181985,0.9678966831942841,0.8519942323429762
0692.png,0.5009918212890625,33.25582252810144,30.257106771637265,0.9342233752402055,0.8794864032599903
0736.png,0.2940673828125,33.0812316075432,27.78099060813986,0.9410524675935954,0.8155335999613647
