sample_id,feature_type,block_index,layer_fraction,is_primary_block,similarity_1e5_to_clean,similarity_render_to_clean,delta_render_over_1e5,different_scene_1e5_to_clean,different_scene_render_to_clean,scene_advantage_1e5,scene_advantage_render,delta_scene_advantage,similarity_1e5_to_render,different_scene_target_sample_id
5553,centered,6,2/4,1,0.677176,0.796481,0.119305,0.647941,0.767057,0.029235,0.029423,0.000188,0.537264,6259
5553,raw,3,1/4,0,0.710847,0.797134,0.086287,0.689490,0.783054,0.021357,0.014080,-0.007278,0.576046,6259
5553,centered,3,1/4,0,0.707249,0.824428,0.117178,0.687626,0.816160,0.019623,0.008268,-0.011355,0.608179,6259
5555,raw,6,2/4,1,0.631389,0.827728,0.196339,0.606643,0.699041,0.024746,0.128687,0.103941,0.460325,5884
5555,centered,6,2/4,1,0.678526,0.812382,0.133856,0.656977,0.691134,0.021549,0.121248,0.099699,0.536829,5884
5555,raw,3,1/4,0,0.696432,0.822127,0.125695,0.671979,0.727084,0.024453,0.095043,0.070590,0.559141,5884
5555,centered,3,1/4,0,0.708014,0.845269,0.137256,0.682393,0.768144,0.025621,0.077125,0.051504,0.610052,5884
5566,raw,6,2/4,1,0.336619,0.756003,0.419383,0.401671,0.596258,-0.065052,0.159745,0.224797,0.120624,1076
5566,centered,6,2/4,1,0.485117,0.763692,0.278575,0.533615,0.614328,-0.048497,0.149364,0.197861,0.369970,1076
5566,raw,3,1/4,0,0.524660,0.762941,0.238281,0.559569,0.603200,-0.034909,0.159741,0.194650,0.387730,1076
5566,centered,3,1/4,0,0.629504,0.793822,0.164318,0.595372,0.679810,0.034132,0.114012,0.079879,0.563360,1076
5599,raw,6,2/4,1,0.447139,0.670123,0.222984,0.365955,0.642820,0.081184,0.027303,-0.053881,0.180139,3009
5599,centered,6,2/4,1,0.565420,0.709836,0.144416,0.500347,0.664979,0.065073,0.044857,-0.020215,0.427125,3009
5599,raw,3,1/4,0,0.573293,0.674974,0.101681,0.539367,0.635592,0.033926,0.039382,0.005456,0.362319,3009
5599,centered,3,1/4,0,0.626383,0.748339,0.121956,0.604670,0.706104,0.021713,0.042235,0.020522,0.547748,3009
5629,raw,6,2/4,1,0.378272,0.785648,0.407376,0.316718,0.754685,0.061554,0.030964,-0.030590,0.216472,3135
5629,centered,6,2/4,1,0.515877,0.794876,0.279000,0.459991,0.759724,0.055885,0.035153,-0.020733,0.437959,3135
5629,raw,3,1/4,0,0.591994,0.764436,0.172442,0.548307,0.760494,0.043687,0.003942,-0.039745,0.455245,3135
5629,centered,3,1/4,0,0.656621,0.806812,0.150192,0.630285,0.798394,0.026336,0.008418,-0.017918,0.569719,3135
5639,raw,6,2/4,1,0.521420,0.788002,0.266582,0.457731,0.623286,0.063689,0.164716,0.101028,0.333200,0922
5639,centered,6,2/4,1,0.608337,0.787515,0.179178,0.532779,0.623495,0.075558,0.164020,0.088462,0.496160,0922
5639,raw,3,1/4,0,0.661139,0.768991,0.107852,0.578422,0.628261,0.082717,0.140731,0.058013,0.500331,0922
5639,centered,3,1/4,0,0.693276,0.805171,0.111895,0.592057,0.683068,0.101219,0.122103,0.020884,0.602014,0922
5673,raw,6,2/4,1,0.792485,0.791271,-0.001214,0.689063,0.767095,0.103423,0.024176,-0.079247,0.604515,5193
5673,centered,6,2/4,1,0.775960,0.759303,-0.016657,0.668460,0.751629,0.107500,0.007674,-0.099826,0.592212,5193
5673,raw,3,1/4,0,0.800947,0.775491,-0.025457,0.734610,0.749663,0.066337,0.025827,-0.040509,0.633096,5193
5673,centered,3,1/4,0,0.731489,0.797463,0.065974,0.659610,0.784961,0.071879,0.012503,-0.059376,0.597302,5193
5675,raw,6,2/4,1,0.377497,0.750275,0.372778,0.216672,0.843677,0.160825,-0.093401,-0.254227,0.170923,5317
5675,centered,6,2/4,1,0.513414,0.758371,0.244956,0.394179,0.816154,0.119235,-0.057783,-0.177018,0.405182,5317
5675,raw,3,1/4,0,0.562554,0.746876,0.184322,0.442635,0.811445,0.119919,-0.064569,-0.184487,0.391424,5317
5675,centered,3,1/4,0,0.645979,0.791038,0.145059,0.597653,0.820635,0.048326,-0.029596,-0.077922,0.561235,5317
5688,raw,6,2/4,1,0.591474,0.817478,0.226005,0.546957,0.801068,0.044516,0.016410,-0.028106,0.487852,3352
5688,centered,6,2/4,1,0.633345,0.808450,0.175105,0.589948,0.775774,0.043398,0.032676,-0.010722,0.549851,3352
5688,raw,3,1/4,0,0.684468,0.805238,0.120770,0.647890,0.780839,0.036578,0.024399,-0.012179,0.589419,3352
5688,centered,3,1/4,0,0.686124,0.828890,0.142766,0.661125,0.798176,0.024999,0.030714,0.005715,0.603990,3352
5694,raw,6,2/4,1,0.376286,0.800126,0.423840,0.292973,0.745459,0.083313,0.054667,-0.028646,0.235221,0729
5694,centered,6,2/4,1,0.503938,0.793024,0.289086,0.442151,0.714974,0.061787,0.078051,0.016264,0.432900,0729
5694,raw,3,1/4,0,0.549139,0.802085,0.252946,0.499434,0.724605,0.049705,0.077481,0.027775,0.439136,0729
5694,centered,3,1/4,0,0.628017,0.831203,0.203186,0.601395,0.750739,0.026622,0.080464,0.053842,0.562625,0729
5697,raw,6,2/4,1,0.406846,0.732205,0.325359,0.298809,0.741826,0.108037,-0.009620,-0.117657,0.163860,0789
5697,centered,6,2/4,1,0.549184,0.739538,0.190354,0.460958,0.732463,0.088225,0.007075,-0.081151,0.420270,0789
5697,raw,3,1/4,0,0.586730,0.720120,0.133390,0.508038,0.736636,0.078692,-0.016517,-0.095209,0.386661,0789
5697,centered,3,1/4,0,0.658409,0.774413,0.116004,0.614385,0.776664,0.044024,-0.002250,-0.046274,0.579544,0789
5706,raw,6,2/4,1,0.602953,0.583460,-0.019494,0.364219,0.724936,0.238735,-0.141476,-0.380211,0.286654,4568
5706,centered,6,2/4,1,0.642552,0.638320,-0.004232,0.495528,0.710820,0.147023,-0.072501,-0.219524,0.489346,4568
5706,raw,3,1/4,0,0.692581,0.627081,-0.065500,0.520745,0.721798,0.171836,-0.094718,-0.266553,0.439043,4568
5706,centered,3,1/4,0,0.666256,0.711907,0.045651,0.601945,0.750106,0.064312,-0.038199,-0.102510,0.584078,4568
5719,raw,6,2/4,1,0.647425,0.766563,0.119138,0.552690,0.698146,0.094735,0.068417,-0.026318,0.442412,5639
5719,centered,6,2/4,1,0.693658,0.755916,0.062259,0.597711,0.690670,0.095947,0.065247,-0.030701,0.535097,5639
5719,raw,3,1/4,0,0.709005,0.776026,0.067021,0.629033,0.705366,0.079972,0.070660,-0.009312,0.532649,5639
5719,centered,3,1/4,0,0.710787,0.806346,0.095559,0.639430,0.744213,0.071357,0.062133,-0.009224,0.597303,5639
5738,raw,6,2/4,1,0.376477,0.705451,0.328974,0.349487,0.630720,0.026991,0.074732,0.047741,0.156305,1276
5738,centered,6,2/4,1,0.513632,0.716264,0.202632,0.485404,0.649412,0.028228,0.066852,0.038624,0.406135,1276
5738,raw,3,1/4,0,0.559442,0.710918,0.151477,0.514456,0.633545,0.044986,0.077374,0.032388,0.388849,1276
5738,centered,3,1/4,0,0.643363,0.756519,0.113156,0.589749,0.702520,0.053614,0.053999,0.000385,0.568696,1276
5753,raw,6,2/4,1,0.453277,0.801665,0.348388,0.388294,0.831256,0.064982,-0.029591,-0.094573,0.295864,2392
5753,centered,6,2/4,1,0.558092,0.794308,0.236216,0.517056,0.800062,0.041036,-0.005754,-0.046791,0.464037,2392
5753,raw,3,1/4,0,0.591790,0.797007,0.205216,0.548953,0.810112,0.042837,-0.013106,-0.055942,0.476195,2392
5753,centered,3,1/4,0,0.642039,0.831846,0.189807,0.628237,0.827791,0.013802,0.004055,-0.009747,0.586902,2392
5768,raw,6,2/4,1,0.350554,0.753734,0.403179,0.192211,0.797405,0.158343,-0.043672,-0.202014,0.171733,2136
5768,centered,6,2/4,1,0.489985,0.758083,0.268098,0.379009,0.755672,0.110976,0.002411,-0.108565,0.412922,2136
5768,raw,3,1/4,0,0.548059,0.747244,0.199185,0.434436,0.776479,0.113623,-0.029235,-0.142859,0.407526,2136
5768,centered,3,1/4,0,0.628474,0.787503,0.159029,0.577103,0.788849,0.051371,-0.001346,-0.052717,0.563898,2136
5826,raw,6,2/4,1,0.538969,0.721029,0.182059,0.358703,0.778629,0.180267,-0.057601,-0.237868,0.283251,1896
5826,centered,6,2/4,1,0.618607,0.739575,0.120968,0.476161,0.771342,0.142446,-0.031767,-0.174213,0.459672,1896
5826,raw,3,1/4,0,0.663591,0.728275,0.064683,0.532590,0.786319,0.131002,-0.058045,-0.189046,0.461083,1896
5826,centered,3,1/4,0,0.683662,0.787713,0.104051,0.621682,0.816585,0.061980,-0.028872,-0.090852,0.580548,1896
5831,raw,6,2/4,1,0.577172,0.762479,0.185306,0.308105,0.759513,0.269067,0.002965,-0.266102,0.350982,0592
5831,centered,6,2/4,1,0.659109,0.763716,0.104607,0.435652,0.727713,0.223457,0.036004,-0.187453,0.517917,0592
5831,raw,3,1/4,0,0.683099,0.736937,0.053837,0.483073,0.692207,0.200027,0.044729,-0.155297,0.483641,0592
5831,centered,3,1/4,0,0.690397,0.782009,0.091612,0.568522,0.717384,0.121874,0.064624,-0.057250,0.589771,0592
5855,raw,6,2/4,1,0.539515,0.628009,0.088495,0.273388,0.681397,0.266127,-0.053387,-0.319514,0.213241,3417
5855,centered,6,2/4,1,0.628210,0.664959,0.036749,0.424246,0.660402,0.203963,0.004557,-0.199407,0.429816,3417
5855,raw,3,1/4,0,0.666700,0.651402,-0.015298,0.495347,0.674369,0.171353,-0.022967,-0.194320,0.421228,3417
5855,centered,3,1/4,0,0.676419,0.727555,0.051136,0.596022,0.714838,0.080397,0.012717,-0.067680,0.562885,3417
5878,raw,6,2/4,1,0.398818,0.781263,0.382445,0.406499,0.674265,-0.007681,0.106998,0.114679,0.232768,2412
5878,centered,6,2/4,1,0.514493,0.794594,0.280100,0.519224,0.682412,-0.004731,0.112182,0.116912,0.452154,2412
5878,raw,3,1/4,0,0.576819,0.760189,0.183370,0.568937,0.672096,0.007882,0.088093,0.080211,0.422422,2412
5878,centered,3,1/4,0,0.657359,0.798764,0.141406,0.632303,0.725215,0.025056,0.073549,0.048494,0.578215,2412
5884,raw,6,2/4,1,0.643435,0.797942,0.154506,0.460251,0.776124,0.183185,0.021818,-0.161367,0.469298,3462
5884,centered,6,2/4,1,0.696084,0.797567,0.101483,0.536042,0.739400,0.160042,0.058167,-0.101876,0.570236,3462
5884,raw,3,1/4,0,0.710108,0.761476,0.051368,0.586157,0.733046,0.123952,0.028430,-0.095521,0.546791,3462
5884,centered,3,1/4,0,0.720909,0.794539,0.073630,0.641524,0.740987,0.079385,0.053552,-0.025833,0.597690,3462
5906,raw,6,2/4,1,0.502807,0.812591,0.309784,0.484579,0.744670,0.018228,0.067922,0.049694,0.341871,5219
5906,centered,6,2/4,1,0.588417,0.801204,0.212787,0.562287,0.746739,0.026130,0.054465,0.028335,0.472488,5219
5906,raw,3,1/4,0,0.623712,0.808073,0.184361,0.603288,0.751304,0.020424,0.056769,0.036345,0.494746,5219
5906,centered,3,1/4,0,0.675864,0.835382,0.159518,0.641256,0.797211,0.034608,0.038171,0.003563,0.590313,5219
5922,raw,6,2/4,1,0.369572,0.656802,0.287230,0.327956,0.718838,0.041615,-0.062036,-0.103651,0.113668,0060
5922,centered,6,2/4,1,0.504357,0.686666,0.182309,0.480639,0.730359,0.023718,-0.043693,-0.067411,0.376170,0060
5922,raw,3,1/4,0,0.556010,0.685510,0.129500,0.527012,0.730909,0.028998,-0.045398,-0.074396,0.377084,0060
5922,centered,3,1/4,0,0.642617,0.748461,0.105844,0.628704,0.780860,0.013913,-0.032398,-0.046311,0.566297,0060
5938,raw,6,2/4,1,0.693897,0.868127,0.174229,0.678082,0.623792,0.015816,0.244334,0.228519,0.559788,4158
5938,centered,6,2/4,1,0.728886,0.837840,0.108954,0.656799,0.630841,0.072087,0.206999,0.134912,0.597959,4158
5938,raw,3,1/4,0,0.735980,0.839283,0.103303,0.719460,0.664290,0.016520,0.174993,0.158474,0.609238,4158
5938,centered,3,1/4,0,0.731002,0.851434,0.120432,0.658651,0.722856,0.072351,0.128579,0.056228,0.626849,4158
5990,raw,6,2/4,1,0.567493,0.770865,0.203372,0.496727,0.786094,0.070766,-0.015229,-0.085995,0.374199,0802
5990,centered,6,2/4,1,0.629369,0.772826,0.143456,0.592985,0.757080,0.036385,0.015746,-0.020639,0.474145,0802
5990,raw,3,1/4,0,0.666276,0.791597,0.125322,0.611874,0.812173,0.054401,-0.020576,-0.074977,0.535440,0802
5990,centered,3,1/4,0,0.674387,0.831400,0.157013,0.656532,0.830816,0.017855,0.000584,-0.017271,0.588805,0802
6030,raw,6,2/4,1,0.522390,0.684591,0.162201,0.425167,0.542649,0.097223,0.141942,0.044719,0.292941,0147
6030,centered,6,2/4,1,0.616922,0.687910,0.070987,0.520084,0.530238,0.096838,0.157672,0.060834,0.433499,0147
6030,raw,3,1/4,0,0.645629,0.749795,0.104166,0.548568,0.613255,0.097061,0.136540,0.039479,0.474362,0147
6030,centered,3,1/4,0,0.685899,0.791067,0.105168,0.593458,0.662256,0.092441,0.128811,0.036370,0.574961,0147
6065,raw,6,2/4,1,0.626331,0.672910,0.046579,0.497151,0.736171,0.129180,-0.063261,-0.192441,0.337281,5675
6065,centered,6,2/4,1,0.677378,0.689742,0.012364,0.573316,0.744982,0.104062,-0.055239,-0.159302,0.487371,5675
6065,raw,3,1/4,0,0.678489,0.703833,0.025344,0.616976,0.736291,0.061513,-0.032458,-0.093971,0.476722,5675
6065,centered,3,1/4,0,0.680828,0.757478,0.076650,0.643933,0.785241,0.036895,-0.027764,-0.064658,0.589847,5675
6076,raw,6,2/4,1,0.460824,0.879496,0.418672,0.555452,0.670513,-0.094627,0.208983,0.303610,0.346562,0568
6076,centered,6,2/4,1,0.561354,0.858441,0.297087,0.608082,0.676585,-0.046728,0.181856,0.228583,0.486789,0568
6076,raw,3,1/4,0,0.595144,0.847873,0.252729,0.628703,0.683149,-0.033559,0.164724,0.198283,0.482090,0568
6076,centered,3,1/4,0,0.671484,0.861706,0.190222,0.641169,0.731738,0.030314,0.129967,0.099653,0.586157,0568
6115,raw,6,2/4,1,0.812630,0.843000,0.030370,0.748958,0.815382,0.063672,0.027618,-0.036054,0.666372,2602
6115,centered,6,2/4,1,0.791592,0.822525,0.030932,0.730084,0.798374,0.061509,0.024150,-0.037359,0.633974,2602
6115,raw,3,1/4,0,0.826250,0.835943,0.009693,0.785293,0.794636,0.040957,0.041307,0.000350,0.712197,2602
6115,centered,3,1/4,0,0.756893,0.852804,0.095910,0.713058,0.823246,0.043836,0.029558,-0.014278,0.632898,2602
6139,raw,6,2/4,1,0.452058,0.711536,0.259478,0.261048,0.674678,0.191010,0.036858,-0.154152,0.203840,5446
6139,centered,6,2/4,1,0.562185,0.736224,0.174039,0.404730,0.665545,0.157455,0.070679,-0.086776,0.436989,5446
6139,raw,3,1/4,0,0.592886,0.692612,0.099726,0.458824,0.629007,0.134062,0.063605,-0.070458,0.401616,5446
6139,centered,3,1/4,0,0.630802,0.762435,0.131633,0.565157,0.676520,0.065646,0.085915,0.020269,0.563144,5446
6144,raw,6,2/4,1,0.368005,0.780840,0.412835,0.267974,0.782446,0.100031,-0.001606,-0.101638,0.176717,4502
6144,centered,6,2/4,1,0.515448,0.785596,0.270148,0.429706,0.765534,0.085742,0.020061,-0.065681,0.417482,4502
6144,raw,3,1/4,0,0.566589,0.759342,0.192753,0.509010,0.794179,0.057578,-0.034837,-0.092415,0.415518,4502
6144,centered,3,1/4,0,0.660465,0.794456,0.133990,0.633875,0.812612,0.026591,-0.018156,-0.044747,0.577448,4502
6179,raw,6,2/4,1,0.397620,0.782862,0.385242,0.331068,0.745901,0.066552,0.036960,-0.029592,0.235462,6653
6179,centered,6,2/4,1,0.521488,0.784175,0.262687,0.466448,0.738606,0.055040,0.045569,-0.009471,0.442198,6653
6179,raw,3,1/4,0,0.597315,0.773003,0.175688,0.556646,0.735906,0.040669,0.037097,-0.003572,0.451494,6653
6179,centered,3,1/4,0,0.658092,0.808321,0.150229,0.633656,0.767819,0.024436,0.040502,0.016067,0.572548,6653
6227,raw,6,2/4,1,0.439018,0.743290,0.304272,0.362835,0.772921,0.076183,-0.029631,-0.105814,0.239280,5694
6227,centered,6,2/4,1,0.548792,0.759031,0.210239,0.496124,0.772346,0.052668,-0.013315,-0.065982,0.437665,5694
6227,raw,3,1/4,0,0.613353,0.734815,0.121462,0.547399,0.763696,0.065954,-0.028881,-0.094835,0.441303,5694
6227,centered,3,1/4,0,0.661060,0.788926,0.127866,0.639113,0.796955,0.021947,-0.008029,-0.029975,0.567785,5694
6259,raw,6,2/4,1,0.489414,0.783472,0.294058,0.420804,0.699037,0.068611,0.084435,0.015825,0.294630,2043
6259,centered,6,2/4,1,0.588388,0.771722,0.183334,0.536188,0.672594,0.052199,0.099128,0.046929,0.437747,2043
6259,raw,3,1/4,0,0.617884,0.791173,0.173289,0.558870,0.727376,0.059014,0.063797,0.004783,0.455214,2043
6259,centered,3,1/4,0,0.677576,0.824966,0.147390,0.625807,0.764840,0.051769,0.060126,0.008357,0.580896,2043
6279,raw,6,2/4,1,0.733346,0.859877,0.126531,0.664459,0.642701,0.068887,0.217176,0.148290,0.604444,3258
6279,centered,6,2/4,1,0.740868,0.832682,0.091813,0.610292,0.661093,0.130577,0.171589,0.041012,0.611677,3258
6279,raw,3,1/4,0,0.764383,0.824341,0.059958,0.714660,0.654393,0.049723,0.169949,0.120225,0.641064,3258
6279,centered,3,1/4,0,0.725715,0.840141,0.114426,0.617352,0.722193,0.108363,0.117948,0.009585,0.620037,3258
6290,raw,6,2/4,1,0.504762,0.719131,0.214368,0.461877,0.720178,0.042885,-0.001047,-0.043932,0.281591,4435
6290,centered,6,2/4,1,0.596145,0.729975,0.133830,0.547309,0.733002,0.048836,-0.003028,-0.051864,0.459269,4435
6290,raw,3,1/4,0,0.631005,0.749839,0.118834,0.611389,0.742752,0.019616,0.007087,-0.012529,0.480880,4435
6290,centered,3,1/4,0,0.667539,0.791427,0.123888,0.652956,0.788960,0.014583,0.002466,-0.012117,0.582844,4435
6304,raw,6,2/4,1,0.633518,0.846999,0.213481,0.611392,0.762371,0.022125,0.084627,0.062502,0.533245,3679
6304,centered,6,2/4,1,0.668971,0.817624,0.148654,0.646981,0.725039,0.021990,0.092585,0.070595,0.567384,3679
6304,raw,3,1/4,0,0.710542,0.837058,0.126516,0.692365,0.764889,0.018177,0.072169,0.053992,0.615679,3679
6304,centered,3,1/4,0,0.702187,0.844167,0.141980,0.676090,0.784293,0.026097,0.059875,0.033778,0.589065,3679
6306,raw,6,2/4,1,0.598055,0.841152,0.243097,0.576112,0.751147,0.021944,0.090005,0.068062,0.456656,0856
6306,centered,6,2/4,1,0.646993,0.825350,0.178358,0.621775,0.749966,0.025218,0.075385,0.050167,0.526590,0856
6306,raw,3,1/4,0,0.686343,0.838869,0.152526,0.664133,0.789670,0.022210,0.049199,0.026989,0.574758,0856
6306,centered,3,1/4,0,0.689884,0.858563,0.168679,0.664403,0.819704,0.025481,0.038859,0.013379,0.592782,0856
6310,raw,6,2/4,1,0.421635,0.804206,0.382571,0.423212,0.668483,-0.001577,0.135723,0.137300,0.313463,5738
6310,centered,6,2/4,1,0.555611,0.778793,0.223182,0.503817,0.677538,0.051794,0.101255,0.049461,0.478355,5738
6310,raw,3,1/4,0,0.582584,0.795031,0.212447,0.549792,0.677218,0.032793,0.117813,0.085020,0.488230,5738
6310,centered,3,1/4,0,0.654743,0.814270,0.159527,0.580319,0.728776,0.074424,0.085495,0.011071,0.583055,5738
6324,raw,6,2/4,1,0.676184,0.821003,0.144819,0.656804,0.816676,0.019380,0.004327,-0.015053,0.516519,4940
6324,centered,6,2/4,1,0.708373,0.790760,0.082387,0.688517,0.791563,0.019856,-0.000803,-0.020660,0.544051,4940
6324,raw,3,1/4,0,0.708643,0.827077,0.118434,0.715176,0.801238,-0.006533,0.025840,0.032373,0.581868,4940
6324,centered,3,1/4,0,0.708228,0.839620,0.131392,0.702106,0.819841,0.006121,0.019779,0.013658,0.591106,4940
6325,raw,6,2/4,1,0.376948,0.809837,0.432889,0.383534,0.715187,-0.006586,0.094650,0.101236,0.209514,3461
6325,centered,6,2/4,1,0.519567,0.811788,0.292221,0.513652,0.731045,0.005914,0.080743,0.074828,0.454474,3461
6325,raw,3,1/4,0,0.561294,0.765037,0.203743,0.555903,0.711671,0.005391,0.053367,0.047975,0.410175,3461
6325,centered,3,1/4,0,0.648925,0.802189,0.153264,0.630585,0.757355,0.018339,0.044835,0.026495,0.577730,3461
6360,raw,6,2/4,1,0.394124,0.779413,0.385288,0.399448,0.728167,-0.005324,0.051246,0.056570,0.231186,0687
6360,centered,6,2/4,1,0.517942,0.773841,0.255900,0.515438,0.735468,0.002504,0.038374,0.035870,0.446348,0687
6360,raw,3,1/4,0,0.556829,0.757007,0.200178,0.562878,0.722455,-0.006049,0.034552,0.040601,0.428184,0687
6360,centered,3,1/4,0,0.625048,0.794310,0.169262,0.616086,0.768938,0.008961,0.025373,0.016411,0.574565,0687
6405,raw,6,2/4,1,0.456945,0.742541,0.285596,0.392786,0.754245,0.064159,-0.011704,-0.075863,0.237769,0853
6405,centered,6,2/4,1,0.561404,0.764314,0.202911,0.512057,0.767070,0.049347,-0.002756,-0.052103,0.447917,0853
6405,raw,3,1/4,0,0.623281,0.752849,0.129568,0.580594,0.747279,0.042686,0.005569,-0.037117,0.442534,0853
6405,centered,3,1/4,0,0.679016,0.796179,0.117163,0.651143,0.784862,0.027874,0.011317,-0.016557,0.575505,0853
6430,raw,6,2/4,1,0.314561,0.823492,0.508931,0.356326,0.637611,-0.041765,0.185881,0.227645,0.210933,3221
6430,centered,6,2/4,1,0.470630,0.810443,0.339812,0.494466,0.636592,-0.023836,0.173851,0.197686,0.440269,3221
6430,raw,3,1/4,0,0.535986,0.792499,0.256512,0.529030,0.650930,0.006956,0.141569,0.134613,0.432773,3221
6430,centered,3,1/4,0,0.644278,0.813154,0.168875,0.611642,0.695033,0.032636,0.118120,0.085485,0.569898,3221
6455,raw,6,2/4,1,0.681539,0.768789,0.087250,0.570827,0.793364,0.110712,-0.024576,-0.135287,0.504330,1302
6455,centered,6,2/4,1,0.703219,0.764201,0.060982,0.616370,0.767039,0.086849,-0.002838,-0.089686,0.539593,1302
6455,raw,3,1/4,0,0.732889,0.791153,0.058264,0.646059,0.791086,0.086830,0.000067,-0.086763,0.597005,1302
6455,centered,3,1/4,0,0.716847,0.823112,0.106265,0.666650,0.809251,0.050197,0.013861,-0.036336,0.608129,1302
6494,raw,6,2/4,1,0.662874,0.860576,0.197702,0.618600,0.670942,0.044274,0.189634,0.145360,0.534187,6290
6494,centered,6,2/4,1,0.686935,0.843387,0.156451,0.606769,0.674080,0.080166,0.169307,0.089141,0.565949,6290
6494,raw,3,1/4,0,0.718511,0.841618,0.123107,0.659128,0.703862,0.059384,0.137757,0.078373,0.601236,6290
6494,centered,3,1/4,0,0.710446,0.861104,0.150658,0.622477,0.745310,0.087969,0.115794,0.027825,0.616228,6290
6498,raw,6,2/4,1,0.740745,0.848013,0.107268,0.701265,0.795848,0.039480,0.052166,0.012686,0.593530,5513
6498,centered,6,2/4,1,0.744346,0.824663,0.080316,0.704671,0.774786,0.039675,0.049877,0.010201,0.589416,5513
6498,raw,3,1/4,0,0.758164,0.847771,0.089607,0.734656,0.782632,0.023508,0.065139,0.041631,0.644212,5513
6498,centered,3,1/4,0,0.724555,0.857807,0.133252,0.696278,0.806067,0.028277,0.051740,0.023464,0.610330,5513
6502,raw,6,2/4,1,0.444766,0.745236,0.300470,0.364864,0.724287,0.079902,0.020949,-0.058953,0.233848,2513
6502,centered,6,2/4,1,0.572235,0.740550,0.168315,0.485992,0.718312,0.086243,0.022238,-0.064005,0.441580,2513
6502,raw,3,1/4,0,0.586882,0.763411,0.176529,0.531230,0.737440,0.055652,0.025970,-0.029682,0.415608,2513
6502,centered,3,1/4,0,0.664928,0.798940,0.134013,0.609682,0.778087,0.055245,0.020853,-0.034393,0.571813,2513
6513,raw,6,2/4,1,0.373978,0.764597,0.390619,0.309651,0.771307,0.064327,-0.006710,-0.071037,0.181481,6430
6513,centered,6,2/4,1,0.506213,0.757801,0.251588,0.466284,0.744998,0.039929,0.012803,-0.027126,0.400944,6430
6513,raw,3,1/4,0,0.562208,0.791752,0.229544,0.507115,0.770918,0.055092,0.020833,-0.034259,0.438668,6430
6513,centered,3,1/4,0,0.652611,0.823920,0.171309,0.619803,0.796882,0.032808,0.027038,-0.005770,0.595969,6430
6515,raw,6,2/4,1,0.516413,0.844535,0.328122,0.459597,0.627821,0.056816,0.216714,0.159898,0.368557,0806
6515,centered,6,2/4,1,0.607550,0.819295,0.211746,0.516560,0.618520,0.090990,0.200775,0.109785,0.492051,0806
6515,raw,3,1/4,0,0.634353,0.822451,0.188098,0.569095,0.630578,0.065258,0.191873,0.126615,0.503229,0806
6515,centered,3,1/4,0,0.675788,0.838266,0.162478,0.572234,0.686448,0.103554,0.151819,0.048264,0.581377,0806
6516,raw,6,2/4,1,0.489564,0.742781,0.253217,0.377240,0.742060,0.112323,0.000721,-0.111602,0.302330,6537
6516,centered,6,2/4,1,0.572032,0.757451,0.185419,0.499255,0.721890,0.072777,0.035560,-0.037216,0.489731,6537
6516,raw,3,1/4,0,0.625211,0.736717,0.111506,0.548723,0.712491,0.076488,0.024227,-0.052261,0.467522,6537
6516,centered,3,1/4,0,0.657502,0.782403,0.124901,0.623000,0.746917,0.034502,0.035486,0.000984,0.583352,6537
6521,raw,6,2/4,1,0.648828,0.795243,0.146414,0.649473,0.662631,-0.000645,0.132612,0.133257,0.466636,2886
6521,centered,6,2/4,1,0.700843,0.778524,0.077681,0.652140,0.686985,0.048703,0.091538,0.042835,0.552071,2886
6521,raw,3,1/4,0,0.706026,0.793929,0.087903,0.692775,0.691513,0.013251,0.102416,0.089165,0.554601,2886
6521,centered,3,1/4,0,0.710393,0.816954,0.106561,0.657309,0.745813,0.053084,0.071141,0.018056,0.611377,2886
6537,raw,6,2/4,1,0.376925,0.841403,0.464477,0.363476,0.691915,0.013450,0.149487,0.136038,0.241185,1272
6537,centered,6,2/4,1,0.502046,0.830366,0.328320,0.468624,0.691855,0.033422,0.138510,0.105088,0.443637,1272
6537,raw,3,1/4,0,0.566455,0.808305,0.241850,0.521946,0.680755,0.044509,0.127550,0.083041,0.442983,1272
6537,centered,3,1/4,0,0.647610,0.832529,0.184919,0.584806,0.719478,0.062804,0.113050,0.050247,0.578279,1272
6616,raw,6,2/4,1,0.532236,0.728548,0.196312,0.483749,0.606070,0.048487,0.122479,0.073992,0.307366,5310
6616,centered,6,2/4,1,0.608247,0.722597,0.114350,0.552220,0.615412,0.056027,0.107185,0.051158,0.450354,5310
6616,raw,3,1/4,0,0.633382,0.756464,0.123082,0.578154,0.644662,0.055228,0.111802,0.056574,0.453995,5310
6616,centered,3,1/4,0,0.664767,0.799841,0.135074,0.601956,0.707648,0.062811,0.092193,0.029382,0.582525,5310
6626,raw,6,2/4,1,0.426921,0.782892,0.355971,0.416465,0.731360,0.010455,0.051533,0.041077,0.289838,2122
6626,centered,6,2/4,1,0.556545,0.784467,0.227922,0.527379,0.753879,0.029166,0.030587,0.001421,0.503807,2122
6626,raw,3,1/4,0,0.608573,0.763227,0.154655,0.579387,0.721156,0.029186,0.042072,0.012886,0.460233,2122
6626,centered,3,1/4,0,0.688750,0.796083,0.107333,0.634968,0.768425,0.053781,0.027658,-0.026123,0.581393,2122
6639,raw,6,2/4,1,0.411071,0.778496,0.367426,0.359540,0.711389,0.051531,0.067107,0.015577,0.252946,6030
